,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,description,contentAdvisoryRating,copyright,collectionArtistName,collectionArtistId,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,shortDescription,longDescription
10,track,song,136975.0,1441133180.0,1441134086.0,The Beatles,The Beatles (The White Album),Birthday,The Beatles (The White Album),Birthday,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/birthday/1441133180?i=1441134086&uo=4,https://music.apple.com/us/album/birthday/1441133180?i=1441134086&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/82/c9/8a/82c98aa5-78d4-e009-8444-93c7c2ad9e55/mzaf_10769763491539067305.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,2.0,13.0,1.0,162080.0,USA,USD,Rock,True,,,,,,,,,,,
11,audiobook,,511539599.0,511539450.0,,Michael R. Frontani,The Beatles: Image and the Media (Unabridged),,The Beatles: Image and the Media (Unabridged),,https://books.apple.com/us/author/michael-r-frontani/id511539599?uo=4,https://books.apple.com/us/audiobook/the-beatles-image-and-the-media-unabridged/id511539450?uo=4,,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/5d/65/1a/5d651a9d-82be-5274-9163-8cf8cdbe8b7e/mzaf_5114064751381112440.std.aac.p.m4a,,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/d5/42/d3/d542d37d-7227-66b0-a778-899148626619/cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/d5/42/d3/d542d37d-7227-66b0-a778-899148626619/cover.jpg/100x100bb.jpg,17.99,,2012-03-16T07:00:00Z,notExplicit,,,,1.0,,,USA,USD,Biographies & Memoirs,,"<i>The Beatles: Image and the Media</i> charts the transformation of the Beatles from teen idols to leaders of the youth movement and powerful cultural agents. Drawing upon American mainstream print media, broadcasts, albums, films, and videos, the study covers the band's career in the United States. Michael R. Frontani explores how the Beatles' media image evolved and how this transformation related to cultural and historical events. <br /><br />Upon their arrival in the U.S., the Beatles wore sharply tailored suits and cast themselves as adorable, accessible teen heartthrobs. By the end of the decade, they had absorbed the fashion and consciousness of the burgeoning counterculture and were using their interviews, media events, and music to comment on issues such as the Vietnam War, drug culture, and civil rights. Frontani traces the steps that led to this change and comments on how the band's mantra of essential optimism never wavered despite the evolution of its media profile. The book is published by University Press of Mississippi. <br /><br />Michael R. Frontani is associate professor of communications at Elon University. His work has appeared in <i>American Journalism</i>, <i>Journal of American Culture</i>, <i>Journalism History</i>, and <i>African Studies Review</i>.",,© 2012 University Press Audiobooks,,,,,,,,
12,audiobook,,310801194.0,1454533897.0,,Paul Charles,The Beatles: The Pocket Essential Guide,,The Beatles: The Pocket Essential Guide,,https://books.apple.com/us/author/paul-charles/id310801194?uo=4,https://books.apple.com/us/audiobook/the-beatles-the-pocket-essential-guide/id1454533897?uo=4,,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/46/74/22/4674220b-ec41-c058-2c87-4bd1d7f31eab/mzaf_6782547560392152472.std.aac.p.m4a,,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/6a/9b/28/6a9b2839-c8fe-55a6-0169-46d9bdc54b88/9781848391994_cover.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/6a/9b/28/6a9b2839-c8fe-55a6-0169-46d9bdc54b88/9781848391994_cover.jpg/100x100bb.jpg,6.99,,2016-03-15T07:00:00Z,notExplicit,,,,1.0,,,USA,USD,Nonfiction,,"The most successful entity in the history of the entertainment business, and still as popular as ever forty years on, The Beatles' story is a classic rags to riches tale. Here, every official Beatles single and album is discussed, along with a detailed discussion of how the four working-class Liverpool lads met and, using the songs and records as signposts, a journey through their colourful, historic and celebrated career.",,© 2016 Summersdale Publishing,,,,,,,,
13,track,song,136975.0,1441133180.0,1441133428.0,The Beatles,The Beatles (The White Album),Dear Prudence,The Beatles (The White Album),Dear Prudence,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dear-prudence/1441133180?i=1441133428&uo=4,https://music.apple.com/us/album/dear-prudence/1441133180?i=1441133428&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/88/1c/72/881c723e-9bd5-0619-c803-4022e4da642a/mzaf_2961717660523968849.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,1.0,17.0,2.0,235773.0,USA,USD,Pop,True,,,,,,,,,,,
14,track,song,136975.0,1441133180.0,1441133857.0,The Beatles,The Beatles (The White Album),Rocky Raccoon,The Beatles (The White Album),Rocky Raccoon,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/rocky-raccoon/1441133180?i=1441133857&uo=4,https://music.apple.com/us/album/rocky-raccoon/1441133180?i=1441133857&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/67/d5/56/67d5563f-1636-8d19-fd6a-451dddcd2929/mzaf_15933613684822892611.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,1.0,17.0,13.0,213107.0,USA,USD,Rock,True,,,,,,,,,,,
15,track,song,136975.0,1474815798.0,1474815898.0,The Beatles,Abbey Road (2019 Mix),Here Comes the Sun,Abbey Road (2019 Mix),Here Comes the Sun (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/here-comes-the-sun-2019-mix/1474815798?i=1474815898&uo=4,https://music.apple.com/us/album/here-comes-the-sun-2019-mix/1474815798?i=1474815898&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/2e/60/69/2e60690e-88b6-d589-78d4-fa7c837f07a3/mzaf_16785917704939021303.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,7.0,185707.0,USA,USD,Rock,True,,,,,,,,,,,
16,track,song,136975.0,1441133180.0,1441133197.0,The Beatles,The Beatles (The White Album),Back In the U.S.S.R.,The Beatles (The White Album),Back In the U.S.S.R.,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133180?i=1441133197&uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133180?i=1441133197&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/92/db/7e/92db7eb0-73df-11a5-c0f8-3c09b49ba10d/mzaf_12637010066616668216.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,1.0,17.0,1.0,162453.0,USA,USD,Pop,True,,,,,,,,,,,
17,track,song,136975.0,1441133100.0,1441133272.0,The Beatles,The Beatles 1967-1970 (The Blue Album),I Am the Walrus,The Beatles 1967-1970 (The Blue Album),I Am the Walrus,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-am-the-walrus/1441133100?i=1441133272&uo=4,https://music.apple.com/us/album/i-am-the-walrus/1441133100?i=1441133272&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/4e/73/2b/4e732b88-244b-83ba-7f9f-0e61ab51eb32/mzaf_2149187434989525995.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,2.0,1.0,14.0,8.0,275680.0,USA,USD,Rock,True,,,,,,,,,,,
18,track,song,136975.0,1441133100.0,1441133101.0,The Beatles,The Beatles 1967-1970 (The Blue Album),Strawberry Fields Forever,The Beatles 1967-1970 (The Blue Album),Strawberry Fields Forever,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e9/25/ec/e925ecac-094b-6e6f-ac31-cd150e8ff08e/mzaf_4051617625860611575.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,1.29,1967-02-13T12:00:00Z,notExplicit,notExplicit,2.0,1.0,14.0,1.0,247933.0,USA,USD,Rock,True,,,,,,,,,,,
19,track,song,136975.0,1441133100.0,1441133286.0,The Beatles,The Beatles 1967-1970 (The Blue Album),Don't Let Me Down,The Beatles 1967-1970 (The Blue Album),Don't Let Me Down,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/96/0c/34/960c34d1-a59e-7bdc-3af1-921da46c5a25/mzaf_13152868044789303291.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,2.0,2.0,14.0,5.0,215733.0,USA,USD,Rock,True,,,,,,,,,,,
20,audiobook,,125377525.0,189222494.0,,N.N.,The Beatles - I want to hold your hand: Pop-Splits,,The Beatles - I want to hold your hand: Pop-Splits,,https://books.apple.com/us/author/n-n/id125377525?uo=4,https://books.apple.com/us/audiobook/the-beatles-i-want-to-hold-your-hand-pop-splits/id189222494?uo=4,,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/47/b5/8e/47b58ee5-e6e4-04da-35b7-aca557f69f5c/mzaf_4114904369302677830.std.aac.p.m4a,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/15/d8/d2/15d8d240-d232-c02c-1926-2fcab33da76e/rm_image.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/15/d8/d2/15d8d240-d232-c02c-1926-2fcab33da76e/rm_image.jpg/100x100bb.jpg,1.99,,2006-09-05T07:00:00Z,notExplicit,,,,1.0,,,USA,USD,Nonfiction,,"Dieser Popsplit handelt von dem Beatles-Song ""I want to hold your hand"" und davon, wie Bob Dylan den Beatles das Kiffen beibrachte...<br />Der Titel ist Teil des Pop-Splits ""Lust for Life -- 21 Geschichten zu Sex, Drugs &amp; Rock'n' Roll"".",,© 2006 der apparat multimedia gmbh,,,,,,,,
21,track,song,136975.0,1441133180.0,1441133910.0,The Beatles,The Beatles (The White Album),I Will,The Beatles (The White Album),I Will,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-will/1441133180?i=1441133910&uo=4,https://music.apple.com/us/album/i-will/1441133180?i=1441133910&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5f/f1/32/5ff13279-7003-5906-00a4-2ee6695e366e/mzaf_8537106126305816357.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,1.0,17.0,16.0,105933.0,USA,USD,Rock,True,,,,,,,,,,,
22,track,song,136975.0,1441133180.0,1441133681.0,The Beatles,The Beatles (The White Album),Happiness Is a Warm Gun,The Beatles (The White Album),Happiness Is a Warm Gun,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/happiness-is-a-warm-gun/1441133180?i=1441133681&uo=4,https://music.apple.com/us/album/happiness-is-a-warm-gun/1441133180?i=1441133681&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/15/e6/ee/15e6eec1-f108-e81c-23b5-266c678a584e/mzaf_9789711783485346692.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,1.0,17.0,8.0,164547.0,USA,USD,Rock,True,,,,,,,,,,,
23,track,song,136975.0,1441133180.0,1441134207.0,The Beatles,The Beatles (The White Album),Helter Skelter,The Beatles (The White Album),Helter Skelter,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/helter-skelter/1441133180?i=1441134207&uo=4,https://music.apple.com/us/album/helter-skelter/1441133180?i=1441134207&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/b2/18/7fb218e8-a685-34e1-2e3e-47bd8363fe39/mzaf_8246299374262626688.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,2.0,13.0,6.0,269787.0,USA,USD,Rock,True,,,,,,,,,,,
24,track,song,136975.0,1441133100.0,1441133506.0,The Beatles,The Beatles 1967-1970 (The Blue Album),Across the Universe,The Beatles 1967-1970 (The Blue Album),Across the Universe,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/across-the-universe/1441133100?i=1441133506&uo=4,https://music.apple.com/us/album/across-the-universe/1441133100?i=1441133506&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/42/69/f6/4269f6aa-d0dc-820a-3f43-e92fd33b7f69/mzaf_13191744529576063718.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,1.29,1969-12-12T12:00:00Z,notExplicit,notExplicit,2.0,2.0,14.0,13.0,229787.0,USA,USD,Rock,True,,,,,,,,,,,
25,track,song,136975.0,1441132965.0,1441133348.0,The Beatles,The Beatles 1962-1966 (The Red Album),I Want to Hold Your Hand,The Beatles 1962-1966 (The Red Album),I Want to Hold Your Hand,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-want-to-hold-your-hand/1441132965?i=1441133348&uo=4,https://music.apple.com/us/album/i-want-to-hold-your-hand/1441132965?i=1441133348&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/f0/2c/7a/f02c7a64-249a-6eb7-1976-c5ba58cc1a6c/mzaf_12259718484293318896.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1963-11-29T12:00:00Z,notExplicit,notExplicit,2.0,1.0,13.0,5.0,146720.0,USA,USD,Rock,True,,,,,,,,,,,
26,track,song,136975.0,1441133100.0,1441133273.0,The Beatles,The Beatles 1967-1970 (The Blue Album),"Hello, Goodbye",The Beatles 1967-1970 (The Blue Album),"Hello, Goodbye",https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hello-goodbye/1441133100?i=1441133273&uo=4,https://music.apple.com/us/album/hello-goodbye/1441133100?i=1441133273&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/d8/11/68/d81168ac-2524-224e-bd11-987d29358cb5/mzaf_15084375878962786226.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,2.0,1.0,14.0,9.0,209893.0,USA,USD,Rock,True,,,,,,,,,,,
27,track,song,136975.0,1441133180.0,1441133915.0,The Beatles,The Beatles (The White Album),Julia,The Beatles (The White Album),Julia,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/julia/1441133180?i=1441133915&uo=4,https://music.apple.com/us/album/julia/1441133180?i=1441133915&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/af/b1/a6/afb1a6db-9fbf-849b-8429-ad6bb92e92de/mzaf_14380737951102381133.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3.0,1.0,17.0,17.0,174672.0,USA,USD,Rock,True,,,,,,,,,,,
